"Source","Target"
"343","1551"
"343","105"
"343","2458"
"343","2178"
"343","1658"
"343","319"
"343","121"
"343","2220"
"343","380"
"343","976"
"343","300"
"343","681"
"343","656"
"343","885"
"343","1907"
"343","1938"
"343","468"
"343","813"
"343","2194"
"343","1251"
"343","795"
"343","1273"
"343","1279"
"343","2113"
"343","2498"
"343","865"
"343","1863"
"343","2676"
"343","2154"
"343","2337"
"344","35"
"344","2163"
"344","144"
"344","2509"
"344","978"
"344","2496"
"345","1021"
"345","356"
"345","1249"
"345","1468"
"346","69"
"346","1208"
"346","2105"
"346","1157"
"346","792"
"346","2407"
"346","1717"
"346","2300"
"346","470"
"346","2104"
"346","1758"
"346","719"
"346","2111"
"346","1726"
"346","1332"
"346","1890"
"346","2160"
"346","2740"
"346","2698"
"346","954"
"346","1638"
"346","2418"
"346","1327"
"346","474"
"346","1508"
"346","1592"
"347","1536"
"347","1332"
"347","814"
"347","1713"
"347","2058"
"347","48"
"347","205"
"347","9"
"347","1082"
"347","88"
"347","303"
"347","853"
"347","223"
"347","1515"
"347","238"
"347","1657"
"347","2501"
"347","785"
"347","837"
"347","1918"
"347","476"
"347","2270"
"347","772"
"347","899"
"347","2031"
"347","1922"
"347","1801"
"347","592"
"347","960"
"347","1882"
"347","2085"
"347","2723"
"347","177"
"347","2221"
"347","2380"
"347","1615"
"347","2543"
"347","1422"
"347","2620"
"347","750"
"347","1520"
"347","1556"
"347","172"
"347","782"
"347","2272"
"347","1269"
"347","354"
"347","1929"
"347","2233"
"347","2072"
"347","1991"
"347","815"
"347","833"
"347","295"
"347","322"
"347","498"
"347","2259"
"347","1914"
"347","1817"
"347","549"
"347","933"
"348","2477"
"348","807"
"348","640"
"348","2773"
"348","576"
"348","1253"
"348","415"
"348","1400"
"349","226"
"349","1041"
"349","301"
"349","433"
"349","1267"
"349","1356"
"349","1226"
"349","390"
"349","789"
"350","2031"
"350","223"
"350","947"
"350","549"
"350","2501"
"350","303"
"350","2249"
"350","2719"
"350","796"
"350","183"
"350","440"
"350","2226"
"350","1174"
"350","1801"
"350","1922"
"350","579"
"350","616"
"350","837"
"350","224"
"350","415"
"350","899"
"350","1820"
"350","1657"
"350","458"
"350","543"
"350","2209"
"350","1554"
"350","2522"
"350","2380"
"350","205"
"350","1434"
"350","1748"
"350","1067"
"350","234"
"350","2072"
"350","2235"
"350","88"
"350","955"
"350","1002"
"350","1075"
"350","1239"
"350","572"
"350","2270"
"350","1073"
"350","1032"
"350","2725"
"350","1045"
"350","1050"
"350","1818"
"350","853"
"350","2064"
"350","1987"
"350","2591"
"350","1918"
"350","188"
"350","2035"
"350","1876"
"350","2182"
"350","354"
"350","1062"
"350","1684"
"350","1096"
"350","2221"
"350","2025"
"350","172"
"350","1515"
"350","378"
"350","1126"
"350","1426"
"350","1207"
"350","454"
"350","2742"
"350","1867"
"350","2542"
"350","537"
"350","946"
"350","1950"
"350","470"
"350","1400"
"350","55"
"350","127"
"350","693"
"350","2699"
"350","2107"
"350","1047"
"350","1095"
"350","1571"
"350","2512"
"350","685"
"350","2173"
"350","1781"
"350","1944"
"350","1061"
"351","2711"
"351","621"
"351","403"
"351","997"
"351","2695"
"351","892"
"351","2341"
"351","1267"
"351","467"
"351","679"
"351","2378"
"351","779"
"351","2023"
"351","772"
"351","1473"
"351","436"
"351","2259"
"351","2464"
"351","2238"
"351","635"
"352","61"
"352","1656"
"352","266"
"352","2381"
"352","438"
"352","2157"
"352","2197"
"352","1590"
"352","999"
"352","1236"
"353","214"
"353","2158"
"353","2202"
"353","1806"
"353","2458"
"354","223"
"354","88"
"354","2667"
"354","955"
"354","947"
"354","2270"
"354","772"
"354","415"
"354","1638"
"354","1066"
"354","440"
"354","899"
"354","853"
"354","2725"
"354","572"
"354","1002"
"354","2064"
"354","1045"
"354","1657"
"354","2719"
"354","2501"
"354","2591"
"354","837"
"354","1073"
"354","1032"
"354","188"
"354","1918"
"354","1050"
"354","2035"
"354","1239"
"354","1876"
"354","2182"
"354","2226"
"354","2072"
"354","2058"
"354","549"
"354","796"
"354","224"
"354","205"
"354","183"
"354","2362"
"354","1062"
"354","1096"
"354","1987"
"354","2249"
"354","1174"
"354","537"
"354","2031"
"354","96"
"354","303"
"354","1801"
"354","1922"
"354","579"
"354","616"
"354","1820"
"354","458"
"354","543"
"354","2209"
"354","1554"
"354","2522"
"354","2380"
"354","350"
"354","1434"
"354","1748"
"354","1067"
"354","234"
"354","2235"
"354","1075"
"354","1818"
"354","1684"
"354","2569"
"354","1677"
"354","1216"
"354","268"
"354","2037"
"354","1946"
"354","2300"
"354","432"
"354","2651"
"354","1688"
"354","2474"
"354","2572"
"354","1280"
"354","1104"
"354","2566"
"354","1647"
"354","2221"
"354","2186"
"354","1559"
"354","2546"
"354","2233"
"354","1929"
"354","1941"
"354","1717"
"354","147"
"354","470"
"354","177"
"354","1208"
"354","613"
"354","2571"
"354","589"
"354","2111"
"354","190"
"354","1516"
"354","729"
"354","1269"
"354","1536"
"354","1332"
"354","347"
"354","1713"
"354","642"
"354","2421"
"354","1890"
"354","692"
"354","688"
"354","1764"
"354","1047"
"354","2653"
"354","1951"
"354","2284"
"354","2014"
"354","1214"
"354","1388"
"354","235"
"354","2304"
"354","2685"
"354","996"
"354","1036"
"354","2032"
"354","1977"
"354","1283"
"354","487"
"354","821"
"354","1952"
"354","1543"
"354","570"
"354","2223"
"354","2430"
"354","388"
"354","1200"
"354","2088"
"354","1592"
"354","2330"
"354","977"
"355","281"
"355","2108"
"355","2424"
"355","2401"
"356","223"
"356","2031"
"356","2191"
"356","329"
"356","345"
"356","1918"
"356","567"
"356","1627"
"356","1301"
"356","1558"
"356","1561"
"356","847"
"356","2546"
"356","1343"
"356","2501"
"357","250"
"357","2231"
"357","368"
"358","71"
"358","1951"
"358","2048"
"358","1707"
"359","418"
"359","557"
"359","606"
"359","444"
"360","1543"
"360","1508"
"360","2304"
"360","2369"
"360","2748"
"360","2330"
"361","1912"
"361","2112"
"362","1828"
"362","576"
"362","2152"
"362","2151"
"362","1271"
"362","1258"
"362","2309"
"362","2548"
"362","2211"
"362","1166"
"362","1792"
"362","1866"
"362","2456"
"362","2387"
"362","597"
"362","2505"
"363","1225"
"363","876"
"363","1205"
"363","934"
"363","445"
"363","2187"
"363","1839"
"363","1039"
"363","2211"
"364","303"
"364","2238"
"364","542"
"364","1959"
"364","1909"
"365","1095"
"365","688"
"365","595"
"365","1047"
"365","859"
"365","1254"
"365","969"
"365","2572"
"365","2230"
"365","735"
"365","151"
"365","1682"
"365","435"
"365","1032"
"365","155"
"365","1764"
"365","604"
"365","2194"
"365","2626"
"365","1846"
"365","2215"
"365","2506"
"365","243"
"365","256"
"365","331"
"365","2542"
"365","570"
"365","2653"
"365","1311"
"365","2028"
"365","2603"
"365","602"
"366","2319"
"366","2324"
"366","1717"
"367","989"
"367","445"
"367","1385"
"367","1194"
"367","2732"
"368","1"
"368","250"
"368","707"
"368","357"
"368","2231"
"368","2659"
"368","479"
"368","1416"
"368","2509"
"368","409"
"369","2534"
"369","2427"
"369","1610"
"369","2549"
"370","2258"
"370","302"
"370","1654"
"370","1993"
"370","456"
"370","2036"
"370","1497"
"370","1353"
"370","542"
"370","1467"
"370","1468"
"370","501"
"370","2299"
"371","78"
"371","749"
"371","1643"
"372","2367"
"372","36"
"372","2296"
"372","149"
"372","878"
"372","1964"
"372","1463"
"372","474"
"372","2388"
"372","2623"
"372","2189"
"372","2184"
"373","416"
"373","24"
"373","1717"
"373","200"
"373","561"
"373","2381"
"373","123"
"373","1183"
"373","152"
"373","1931"
"373","1141"
"373","2493"
"373","1433"
"373","617"
"373","191"
"373","2001"
"373","1034"
"373","1584"
"373","456"
"373","2051"
"373","260"
"373","2254"
"373","304"
"373","2342"
"373","837"
"373","850"
"373","841"
"373","2115"
"373","2533"
"373","1659"
"373","2192"
"373","1467"
"373","2591"
"373","810"
"373","467"
"373","1351"
"373","687"
"373","542"
"373","633"
"373","2191"
"374","29"
"374","1854"
"374","2461"
"374","772"
"374","2703"
"374","195"
"374","2482"
"374","2702"
"374","1454"
"374","731"
"374","985"
"374","504"
"374","498"
"374","1143"
"374","754"
"374","790"
"375","982"
"375","1227"
"375","828"
"376","305"
"376","2577"
"376","2252"
"376","1213"
"376","831"
"376","546"
"376","845"
"376","953"
"376","2565"
"376","2049"
"376","1709"
"376","463"
"376","1721"
"376","2113"
"377","1917"
"377","1573"
"378","303"
"378","234"
"378","454"
"378","172"
"378","2380"
"378","1426"
"378","1126"
"378","543"
"378","1922"
"378","1801"
"378","2025"
"378","2235"
"378","1657"
"378","1067"
"378","1515"
"378","458"
"378","1554"
"378","2522"
"378","1820"
"378","2226"
"378","350"
"378","1748"
"378","1434"
"378","2209"
"378","1207"
"378","2249"
"378","2742"
"378","205"
"378","2474"
"378","2300"
"378","1493"
"378","1239"
"378","572"
"378","1775"
"378","1987"
"378","853"
"378","633"
"378","2566"
"378","2665"
"378","1536"
"378","195"
"378","2278"
"378","1918"
"378","760"
"378","545"
"378","1143"
"378","2215"
"378","837"
"378","917"
"379","1990"
"379","1316"
"379","1613"
"379","71"
"379","1352"
"379","126"
"379","816"
"379","659"
"379","1815"
"379","1491"
"379","1264"
"379","214"
"379","954"
"379","1259"
"379","446"
"379","1660"
"379","2595"
"380","343"
"380","1940"
"380","809"
"380","319"
"380","1658"
"380","857"
"380","2700"
"380","976"
"380","681"
"380","2458"
"380","1092"
"380","1863"
"380","1938"
"380","468"
"380","2028"
"380","2410"
"380","1706"
"380","1095"
"381","826"
"381","911"
"381","5"
"381","35"
"381","2279"
"381","2190"
"381","2467"
"381","38"
"381","1298"
"381","912"
"381","1695"
"381","1970"
"381","69"
"381","1807"
"381","2300"
"381","1685"
"381","1250"
"381","1846"
"381","1455"
"381","1043"
"381","2087"
"381","1364"
"381","1141"
"381","2493"
"381","2240"
"381","463"
"381","1024"
"381","527"
"381","1908"
"381","2035"
"381","699"
"381","2543"
"381","2533"
"381","2441"
"381","2242"
"381","1696"
"382","1671"
"382","802"
"382","1161"
"383","1487"
"383","526"
"384","1222"
"384","542"
"384","1765"
"384","1621"
"384","2319"
"385","2087"
"385","705"
"385","2034"
"385","2228"
"386","1517"
"386","1954"
"387","749"
"388","1012"
"388","2515"
"388","354"
"388","2411"
"388","1449"
"389","1078"
"389","2050"
"389","1371"
"389","79"
"389","1684"
"389","2683"
"389","402"
"389","1101"
"389","1137"
"389","1876"
"389","2327"
"389","2689"
"389","2391"
"389","1577"
"389","855"
"390","349"
"390","789"
"390","1839"
"391","1305"
"391","2674"
"391","1062"
"391","2238"
"391","1624"
"392","1296"
"392","960"
"392","812"
"392","1166"
"392","1639"
"392","2291"
"392","788"
"393","1066"
"393","2278"
"393","537"
"393","1096"
"393","1062"
"393","2566"
"393","1102"
"393","2670"
"393","2221"
"393","2054"
"393","2003"
"393","737"
"393","1239"
"393","2038"
"393","303"
"393","840"
"393","2522"
"393","1677"
"393","1067"
"393","545"
"393","572"
"393","1082"
"393","1882"
"393","88"
"393","2620"
"393","1120"
"393","2037"
"393","2244"
"393","1647"
"393","2347"
"393","2667"
"393","543"
"393","2542"
"393","2362"
"393","472"
"393","1307"
"393","1798"
"394","1076"
"394","2642"
"395","576"
"395","960"
"395","1296"
"395","1639"
"395","2291"
"395","2536"
"395","1556"
"395","1828"
"395","2693"
"395","2637"
"395","1013"
"395","1143"
"395","961"
"395","541"
"395","2625"
"396","1408"
"396","152"
"396","286"
"396","226"
"396","1015"
"396","2408"
"396","597"
"397","929"
"397","578"
"398","2529"
"398","77"
"398","1556"
"398","2638"
"398","2750"
"398","887"
"398","278"
"398","297"
"398","1615"
"399","1828"
"399","961"
"399","2536"
"399","576"
"399","1608"
"399","176"
"399","1489"
"399","1236"
"399","1649"
"399","1326"
"400","1009"
"400","482"
"400","681"
"400","949"
"400","2040"
"400","2546"
"400","1602"
"400","2758"
"400","2392"
"400","331"
"400","1682"
"400","435"
"400","1449"
"400","2001"
"400","2048"
"400","1620"
"400","1575"
"400","685"
"400","534"
"400","570"
"400","2322"
"400","1774"
"400","2505"
"400","1872"
"400","960"
"400","1697"
"401","576"
"401","807"
"401","961"
"401","1828"
"401","2770"
"401","2291"
"401","1044"
"401","2587"
"401","1000"
"401","2536"
"401","475"
"402","2050"
"402","389"
"402","79"
"402","2683"
"402","1641"
"402","1371"
"402","1322"
"402","1283"
"402","2687"
"402","2027"
"402","2713"
"402","1358"
"402","753"
"402","2717"
"402","2261"
"402","644"
"402","1473"
"402","1684"
"403","997"
"403","351"
"403","2711"
"403","2695"
"403","2341"
"403","892"
"403","570"
"403","2223"
"403","2088"
"403","1208"
"403","220"
"403","151"
"403","1200"
"403","1983"
"403","692"
"403","2259"
"403","2464"
"403","480"
"403","2037"
"403","1965"
"403","1008"
"403","2112"
"403","459"
"403","1699"
"403","1632"
"403","621"
"403","2196"
"403","1693"
"403","2427"
"403","1886"
"403","1036"
"403","958"
"403","2663"
"403","2246"
"404","163"
"404","2239"
"404","1855"
"404","1031"
"404","2127"
"404","1187"
"404","1873"
"404","957"
"404","1780"
"404","2251"
"404","1520"
"404","1346"
"405","1915"
"405","2546"
"405","1539"
"405","554"
"405","481"
"405","266"
"405","1131"
"405","333"
"405","1459"
"405","1400"
"406","1167"
"406","1037"
"406","2321"
"407","675"
"407","913"
"407","1198"
"407","1854"
"407","644"
"407","1971"
"408","601"
"408","988"
"408","243"
"408","2111"
"408","2190"
"408","1298"
"408","963"
"408","541"
"408","2281"
"408","609"
"408","1157"
"408","2160"
"408","2204"
"408","459"
"409","165"
"409","2016"
"409","2412"
"409","286"
"409","368"
"409","2509"
"409","2277"
"409","2374"
"410","233"
"410","125"
"410","1587"
"410","1733"
"410","1226"
"411","2211"
"411","715"
"411","2256"
"411","1283"
"411","866"
"411","2509"
"411","617"
"411","2662"
"411","808"
"411","2030"
"412","2193"
"412","2021"
"413","2477"
"413","1621"
"413","542"
"413","2046"
"413","1563"
"413","1688"
"413","2230"
"413","1650"
"413","1525"
"413","466"
"414","2735"
"415","223"
"415","88"
"415","2667"
"415","955"
"415","947"
"415","2270"
"415","772"
"415","1638"
"415","1066"
"415","440"
"415","899"
"415","853"
"415","2725"
"415","572"
"415","1002"
"415","2064"
"415","1045"
"415","1657"
"415","2719"
"415","2501"
"415","2591"
"415","837"
"415","1073"
"415","1032"
"415","188"
"415","1918"
"415","1050"
"415","2035"
"415","1239"
"415","1876"
"415","2182"
"415","2226"
"415","2072"
"415","2058"
"415","549"
"415","796"
"415","224"
"415","205"
"415","183"
"415","2362"
"415","1062"
"415","1096"
"415","1987"
"415","2249"
"415","354"
"415","1174"
"415","537"
"415","2031"
"415","96"
"415","303"
"415","1801"
"415","1922"
"415","579"
"415","616"
"415","1820"
"415","458"
"415","543"
"415","2209"
"415","1554"
"415","2522"
"415","2380"
"415","350"
"415","1434"
"415","1748"
"415","1067"
"415","234"
"415","2235"
"415","1075"
"415","1818"
"415","1684"
"415","2569"
"415","1677"
"415","1126"
"415","177"
"415","1343"
"415","1003"
"415","2278"
"415","1663"
"415","348"
"416","373"
"416","24"
"416","1717"
"416","200"
"416","456"
"416","633"
"416","963"
"416","2154"
"416","1252"
"416","1954"
"416","2258"
"416","1012"
"417","1821"
"417","2708"
"417","1623"
"418","1294"
"418","208"
"418","970"
"418","2391"
"418","863"
"418","329"
"418","557"
"418","359"
"418","1870"
"419","240"
"419","230"
"419","2349"
"419","1095"
"420","685"
"420","2322"
"420","1812"
"420","1034"
"420","821"
"421","1427"
"421","495"
"421","260"
"421","1144"
"421","772"
"421","2687"
"422","1111"
"422","1832"
"422","247"
"423","903"
"424","550"
"424","2286"
"424","2236"
"424","2150"
"424","2134"
"425","298"
"425","1643"
"425","1979"
"426","1816"
"427","135"
"427","181"
"427","944"
"427","592"
"427","2371"
"427","2381"
"428","612"
"428","1077"
"428","832"
"428","2379"
"428","2038"
"428","2459"
"429","9"
"429","1515"
"429","238"
"429","2064"
"429","2364"
"429","1126"
"429","2501"
"429","1829"
"429","785"
"429","837"
"429","1918"
"429","944"
"429","2371"
"429","2270"
"429","1556"
"429","899"
"429","853"
"429","2259"
"429","689"
"429","2434"
"429","476"
"429","1045"
"429","1174"
"429","553"
"429","796"
"429","2719"
"429","1752"
"429","549"
"429","183"
"429","303"
"429","2380"
"429","205"
"429","1201"
"429","188"
"429","469"
"429","260"
"429","1887"
"429","291"
"429","2106"
"429","1249"
"429","1441"
"429","1473"
"429","844"
"429","554"
"429","454"
"429","2234"
"429","2216"
"429","1062"
"430","1225"
"430","1587"
"430","2582"
"430","1876"
"430","1137"
"430","2514"
"430","1878"
"431","629"
"432","2072"
"432","1032"
"432","24"
"432","155"
"432","573"
"432","1563"
"432","331"
"432","633"
"432","992"
"432","1931"
"432","2653"
"432","617"
"432","543"
"432","1066"
"432","2037"
"432","1062"
"432","1096"
"432","1946"
"432","1941"
"432","2300"
"432","2651"
"432","1688"
"432","2474"
"432","2572"
"432","1280"
"432","1677"
"432","354"
"432","537"
"432","1104"
"432","2221"
"432","2186"
"432","2244"
"432","1114"
"432","1289"
"432","722"
"432","2337"
"432","2425"
"432","2317"
"432","1451"
"432","2603"
"432","193"
"432","2571"
"432","533"
"432","1034"
"432","1373"
"432","2080"
"432","570"
"432","687"
"432","2051"
"432","542"
"433","1148"
"433","306"
"433","1178"
"433","1873"
"433","1937"
"433","1338"
"433","349"
"433","1267"
"433","1112"
"433","2165"
"433","2259"
"433","930"
"434","9"
"434","554"
"434","2160"
"434","221"
"434","660"
"434","459"
"434","1509"
"434","2663"
"435","18"
"435","896"
"435","74"
"435","78"
"435","1846"
"435","2653"
"435","687"
"435","24"
"435","1717"
"435","1931"
"435","573"
"435","470"
"435","331"
"435","31"
"435","1682"
"435","1032"
"435","1774"
"435","2542"
"435","482"
"435","2240"
"435","1147"
"435","56"
"435","633"
"435","542"
"435","2244"
"435","456"
"435","2191"
"435","1519"
"435","617"
"435","2758"
"435","537"
"435","1239"
"435","1102"
"435","2522"
"435","572"
"435","843"
"435","365"
"435","2572"
"435","155"
"435","175"
"435","195"
"435","191"
"435","1998"
"435","193"
"435","208"
"435","2086"
"435","970"
"435","2585"
"435","841"
"435","1029"
"435","232"
"435","2001"
"435","570"
"435","959"
"435","1012"
"435","1009"
"435","1602"
"435","400"
"435","685"
"435","2322"
"435","580"
"435","1299"
"435","1040"
"435","1252"
"435","718"
"435","2645"
"435","622"
"435","1062"
"435","2217"
"435","1870"
"435","1410"
"435","2769"
"435","1309"
"435","1563"
"435","1192"
"435","1061"
"435","2100"
"435","2740"
"435","2391"
"435","1987"
"435","2437"
"436","706"
"436","950"
"436","1053"
"436","1065"
"436","1193"
"436","679"
"436","2341"
"436","351"
"436","997"
"436","1912"
"436","697"
"436","660"
"437","2522"
"437","2233"
"437","2695"
"437","892"
"437","2221"
"437","2054"
"437","537"
"437","1699"
"438","1590"
"438","51"
"438","2016"
"438","2381"
"438","352"
"438","1656"
"439","2099"
"439","2051"
"439","2668"
"439","1114"
"439","2450"
"439","2123"
"439","2337"
"439","2317"
"439","585"
"439","2474"
"439","2603"
"439","2425"
"439","1917"
"439","1583"
"439","551"
"439","1572"
"440","616"
"440","785"
"440","862"
"440","1126"
"440","1515"
"440","476"
"440","1003"
"440","837"
"440","223"
"440","88"
"440","2667"
"440","955"
"440","947"
"440","2270"
"440","772"
"440","415"
"440","1638"
"440","1066"
"440","899"
"440","853"
"440","2725"
"440","572"
"440","1002"
"440","2064"
"440","1045"
"440","1657"
"440","2719"
"440","2501"
"440","2591"
"440","1073"
"440","1032"
"440","188"
"440","1918"
"440","1050"
"440","2035"
"440","1239"
"440","1876"
"440","2182"
"440","2226"
"440","2072"
"440","2058"
"440","549"
"440","796"
"440","224"
"440","205"
"440","183"
"440","2362"
"440","1062"
"440","1096"
"440","1987"
"440","2249"
"440","354"
"440","1174"
"440","537"
"440","2031"
"440","2615"
"440","96"
"440","303"
"440","1801"
"440","1922"
"440","579"
"440","1820"
"440","458"
"440","543"
"440","2209"
"440","1554"
"440","2522"
"440","2380"
"440","350"
"440","1434"
"440","1748"
"440","1067"
"440","234"
"440","2235"
"440","1075"
"440","1818"
"440","1684"
"440","2569"
"440","1677"
"440","177"
"440","1343"
"440","2278"
"440","2529"
"440","2464"
"440","2566"
"440","1000"
"440","2040"
"440","2177"
"441","1392"
"441","2671"
"442","2464"
"442","794"
"442","137"
"442","1876"
"442","1101"
"442","2689"
"442","146"
"442","1577"
"442","277"
"442","2418"
"442","1137"
"442","568"
"442","683"
"442","469"
"442","2306"
"442","2717"
"442","1341"
"442","1050"
"442","2505"
"442","1531"
"442","2334"
"442","2412"
"442","1318"
"442","1809"
"442","2591"
"442","466"
"443","1056"
"444","359"
"444","557"
"444","2231"
"444","2481"
"444","1847"
"444","484"
"445","249"
"445","363"
"445","367"
"445","1385"
"445","1182"
"445","1713"
"445","1829"
"445","888"
"445","841"
"446","816"
"446","1352"
"446","71"
"446","1990"
"446","1815"
"446","221"
"446","1263"
"446","2573"
"446","379"
"446","2351"
"447","728"
"447","640"
"447","1107"
"447","1196"
"447","558"
"447","1876"
"447","2464"
"447","794"
"447","1137"
"447","1101"
"447","2768"
"447","2122"
"447","1139"
"447","1953"
"447","2773"
"447","925"
"447","2292"
"447","1428"
"447","1490"
"448","734"
"448","153"
"448","2773"
"449","2700"
"449","2173"
"449","2469"
"450","1558"
"450","2159"
"451","284"
"451","614"
"451","2564"
"451","1145"
"451","2321"
"451","2100"
"452","201"
"452","1739"
"452","1714"
"452","841"
"452","2656"
"452","2728"
"452","1534"
"453","1523"
"453","2114"
"453","697"
"453","1050"
"453","844"
"453","2005"
"453","917"
"453","1045"
"453","1805"
"454","172"
"454","303"
"454","2380"
"454","543"
"454","34"
"454","1791"
"454","205"
"454","2085"
"454","234"
"454","1426"
"454","378"
"454","1126"
"454","1922"
"454","1801"
"454","2025"
"454","2235"
"454","1657"
"454","1067"
"454","1515"
"454","458"
"454","1554"
"454","2522"
"454","1820"
"454","2226"
"454","350"
"454","1748"
"454","1434"
"454","2209"
"454","1207"
"454","2249"
"454","2742"
"454","537"
"454","545"
"454","1239"
"454","2278"
"454","572"
"454","2551"
"454","2474"
"454","2300"
"454","1493"
"454","1775"
"454","1987"
"454","853"
"454","633"
"454","2566"
"454","2665"
"454","1536"
"454","195"
"454","1918"
"454","760"
"454","1143"
"454","1476"
"454","549"
"454","2719"
"454","1752"
"454","2234"
"454","2051"
"454","1112"
"454","2215"
"454","429"
"455","2181"
"455","2191"
"455","2501"
"455","847"
"455","1558"
"455","1975"
"455","1177"
"455","2466"
"455","1393"
"455","1343"
"455","537"
"455","2335"
"455","1561"
"455","1013"
"455","1233"
"455","1400"
"455","1915"
"456","24"
"456","1908"
"456","74"
"456","1993"
"456","1629"
"456","1794"
"456","542"
"456","435"
"456","2542"
"456","687"
"456","155"
"456","1682"
"456","1032"
"456","633"
"456","2244"
"456","2191"
"456","843"
"456","2758"
"456","331"
"456","1774"
"456","537"
"456","416"
"456","200"
"456","963"
"456","373"
"456","1584"
"456","1147"
"456","236"
"456","2454"
"456","617"
"456","573"
"456","276"
"456","2585"
"456","306"
"456","342"
"456","370"
"456","1061"
"456","2127"
"456","1816"
"456","1729"
"456","2115"
"456","1027"
"456","964"
"456","482"
"456","458"
"456","2051"
"456","2384"
"456","1621"
"456","2477"
"456","1765"
"456","2545"
"456","1497"
"456","2450"
"456","845"
"456","2342"
"456","623"
"456","946"
"456","470"
"456","1289"
"456","1449"
"456","841"
"456","571"
"456","2385"
"456","2571"
"457","2039"
"458","2031"
"458","223"
"458","947"
"458","549"
"458","2501"
"458","303"
"458","2249"
"458","2719"
"458","796"
"458","183"
"458","440"
"458","2226"
"458","1174"
"458","1801"
"458","1922"
"458","579"
"458","616"
"458","837"
"458","224"
"458","415"
"458","899"
"458","1820"
"458","1657"
"458","543"
"458","2209"
"458","1554"
"458","2522"
"458","2380"
"458","205"
"458","350"
"458","1434"
"458","1748"
"458","1067"
"458","234"
"458","2072"
"458","2235"
"458","88"
"458","955"
"458","1002"
"458","1075"
"458","1239"
"458","572"
"458","2270"
"458","1073"
"458","1032"
"458","2725"
"458","1045"
"458","1050"
"458","1818"
"458","853"
"458","2064"
"458","1987"
"458","2591"
"458","1918"
"458","188"
"458","2035"
"458","1876"
"458","2182"
"458","354"
"458","1062"
"458","1684"
"458","1096"
"458","2221"
"458","2025"
"458","172"
"458","1515"
"458","378"
"458","1126"
"458","1426"
"458","1207"
"458","454"
"458","2742"
"458","2278"
"458","790"
"458","1536"
"458","195"
"458","2665"
"458","1867"
"458","2542"
"458","537"
"458","946"
"458","1950"
"458","470"
"458","844"
"458","1887"
"458","2615"
"458","1400"
"458","55"
"458","939"
"458","2516"
"458","1356"
"458","760"
"458","545"
"458","1143"
"458","1377"
"458","2339"
"458","1066"
"458","2392"
"458","2003"
"458","328"
"458","1755"
"458","2537"
"458","2505"
"458","210"
"458","821"
"458","1432"
"458","758"
"458","300"
"458","693"
"458","1269"
"458","1556"
"458","2040"
"458","456"
"458","1946"
"458","780"
"458","1958"
"458","1688"
"458","1729"
"458","1441"
"458","2254"
"458","1539"
"458","506"
"458","2297"
"458","2618"
"458","1003"
"458","1409"
"458","1079"
"458","2037"
"459","169"
"459","2587"
"459","660"
"459","2663"
"459","1509"
"459","1579"
"459","556"
"459","1123"
"459","2695"
"459","185"
"459","721"
"459","2386"
"459","705"
"459","1935"
"459","1684"
"459","1602"
"459","243"
"459","1491"
"459","2032"
"459","881"
"459","434"
"459","574"
"459","2372"
"459","403"
"459","1699"
"459","408"
"459","1948"
"459","2254"
"459","2111"
"459","2769"
"459","2706"
"459","1193"
"459","1479"
"459","2401"
"459","979"
"459","1801"
"459","1705"
"459","2088"
"459","2272"
"459","2471"
"459","1005"
"459","2015"
"459","935"
"459","2557"
"459","2358"
"459","1884"
"459","2738"
"459","599"
"459","596"
"459","2378"
"460","94"
"460","2142"
"460","1465"
"460","2000"
"461","646"
"461","1540"
"461","2410"
"462","129"
"462","883"
"462","290"
"462","2576"
"462","248"
"462","2596"
"462","289"
"462","1445"
"462","845"
"462","1602"
"462","2421"
"462","931"
"462","1369"
"462","2098"
"463","953"
"463","569"
"463","1894"
"463","2049"
"463","2098"
"463","1012"
"463","2221"
"463","831"
"463","2477"
"463","845"
"463","1909"
"463","1293"
"463","1213"
"463","545"
"463","1709"
"463","376"
"463","381"
"463","826"
"463","2493"
"463","2510"
"463","926"
"463","1597"
"463","1364"
"463","959"
"463","1685"
"463","470"
"463","1785"
"463","1281"
"463","1148"
"463","2576"
"463","2436"
"463","2220"
"463","587"
"464","1332"
"464","1900"
"464","1791"
"464","2063"
"464","2188"
"464","1448"
"464","1890"
"464","696"
"464","2215"
"464","1157"
"464","2769"
"464","844"
"464","1785"
"464","1697"
"464","1476"
"464","2300"
"464","1584"
"464","2105"
"465","2603"
"465","2394"
"465","229"
"465","1958"
"465","2466"
"465","1301"
"465","1841"
"465","2228"
"465","1477"
"465","564"
"465","2054"
"466","1801"
"466","205"
"466","2221"
"466","1417"
"466","2226"
"466","413"
"466","442"
"466","1563"
"466","2230"
"466","1688"
"466","2311"
"466","1525"
"466","536"
"466","1301"
"466","2171"
"466","1686"
"466","1742"
"466","2498"
"466","2469"
"467","325"
"467","2711"
"467","351"
"467","373"
"467","2185"
"468","2700"
"468","857"
"468","319"
"468","1364"
"468","1938"
"468","245"
"468","809"
"468","611"
"468","976"
"468","681"
"468","343"
"468","813"
"468","1907"
"468","380"
"468","2060"
"468","2613"
"468","1307"
"468","2013"
"468","1063"
"468","2766"
"468","2739"
"468","1142"
"468","1089"
"469","1480"
"469","151"
"469","2571"
"469","574"
"469","188"
"469","429"
"469","1045"
"469","837"
